ABC_Publication,Edition,State,District,Year,Half,Language,Frequency,Avg Circulation,Gram State,Gram District
Dainik Bhaskar,Alwar edition,RJ,Bharatpur,2015,H1,Hindi,Dailies,34925.0,RAJASTHAN,BHARATPUR
Dainik Bhaskar,Alwar edition,RJ,Dhaulpur,2013,H1,Hindi,Dailies,8544.0,RAJASTHAN,DHAULPUR
Dainik Bhaskar,Alwar edition,RJ,Dhaulpur,2013,H2,Hindi,Dailies,8845.0,RAJASTHAN,DHAULPUR
Dainik Bhaskar,Alwar edition,RJ,Dhaulpur,2014,H1,Hindi,Dailies,15084.0,RAJASTHAN,DHAULPUR
Dainik Bhaskar,Alwar edition,RJ,Dhaulpur,2014,H2,Hindi,Dailies,8656.0,RAJASTHAN,DHAULPUR
Dainik Bhaskar,Alwar edition,RJ,Dhaulpur,2015,H1,Hindi,Dailies,9394.0,RAJASTHAN,DHAULPUR
Dainik Bhaskar,Amritsar edition,PB,Amritsar,2013,H1,Hindi,Dailies,46283.0,PUNJAB,AMRITSAR
Dainik Bhaskar,Amritsar edition,PB,Amritsar,2013,H2,Hindi,Dailies,43341.0,PUNJAB,AMRITSAR
Dainik Bhaskar,Amritsar edition,PB,Amritsar,2014,H1,Hindi,Dailies,37516.0,PUNJAB,AMRITSAR
Dainik Bhaskar,Amritsar edition,PB,Amritsar,2014,H2,Hindi,Dailies,37606.0,PUNJAB,AMRITSAR
Dainik Bhaskar,Amritsar edition,PB,Amritsar,2015,H1,Hindi,Dailies,34386.0,PUNJAB,AMRITSAR
Dainik Bhaskar,Amritsar edition,PB,Gurdaspur,2013,H1,Hindi,Dailies,17166.0,PUNJAB,GURDASPUR
Dainik Bhaskar,Amritsar edition,PB,Gurdaspur,2013,H2,Hindi,Dailies,16282.0,PUNJAB,GURDASPUR
Dainik Bhaskar,Amritsar edition,PB,Gurdaspur,2014,H1,Hindi,Dailies,13380.0,PUNJAB,GURDASPUR
Dainik Bhaskar,Amritsar edition,PB,Gurdaspur,2014,H2,Hindi,Dailies,12102.0,PUNJAB,GURDASPUR
Dainik Bhaskar,Amritsar edition,PB,Gurdaspur,2015,H1,Hindi,Dailies,12347.0,PUNJAB,GURDASPUR
Dainik Bhaskar,Bathinda edition,PB,Barnala,2013,H1,Hindi,Dailies,982.0,PUNJAB,BARNALA
Dainik Bhaskar,Bathinda edition,PB,Barnala,2013,H2,Hindi,Dailies,952.0,PUNJAB,BARNALA
Dainik Bhaskar,Bathinda edition,PB,Barnala,2014,H1,Hindi,Dailies,760.0,PUNJAB,BARNALA
Dainik Bhaskar,Bathinda edition,PB,Barnala,2014,H2,Hindi,Dailies,865.0,PUNJAB,BARNALA
Dainik Bhaskar,Bathinda edition,PB,Barnala,2015,H1,Hindi,Dailies,917.0,PUNJAB,BARNALA
Dainik Bhaskar,Bathinda edition,PB,Bathinda,2013,H1,Hindi,Dailies,12986.0,PUNJAB,BATHINDA
Dainik Bhaskar,Bathinda edition,PB,Bathinda,2013,H2,Hindi,Dailies,11860.0,PUNJAB,BATHINDA
Dainik Bhaskar,Bathinda edition,PB,Bathinda,2014,H1,Hindi,Dailies,10128.0,PUNJAB,BATHINDA
Dainik Bhaskar,Bathinda edition,PB,Bathinda,2014,H2,Hindi,Dailies,10892.0,PUNJAB,BATHINDA
Dainik Bhaskar,Bathinda edition,PB,Bathinda,2015,H1,Hindi,Dailies,8848.0,PUNJAB,BATHINDA
Dainik Bhaskar,Bathinda edition,PB,Faridkot,2013,H1,Hindi,Dailies,905.0,PUNJAB,FARIDKOT
Dainik Bhaskar,Bathinda edition,PB,Faridkot,2013,H2,Hindi,Dailies,770.0,PUNJAB,FARIDKOT
Dainik Bhaskar,Bathinda edition,PB,Faridkot,2014,H1,Hindi,Dailies,780.0,PUNJAB,FARIDKOT
Dainik Bhaskar,Bathinda edition,PB,Faridkot,2014,H2,Hindi,Dailies,763.0,PUNJAB,FARIDKOT
Dainik Bhaskar,Bathinda edition,PB,Faridkot,2015,H1,Hindi,Dailies,783.0,PUNJAB,FARIDKOT
Dainik Bhaskar,Bathinda edition,PB,Firozpur,2013,H1,Hindi,Dailies,6108.0,PUNJAB,FIROZPUR
Dainik Bhaskar,Bathinda edition,PB,Firozpur,2013,H2,Hindi,Dailies,5258.0,PUNJAB,FIROZPUR
Dainik Bhaskar,Bathinda edition,PB,Firozpur,2014,H1,Hindi,Dailies,5414.0,PUNJAB,FIROZPUR
Dainik Bhaskar,Bathinda edition,PB,Firozpur,2014,H2,Hindi,Dailies,3808.0,PUNJAB,FIROZPUR
Dainik Bhaskar,Bathinda edition,PB,Firozpur,2015,H1,Hindi,Dailies,4265.0,PUNJAB,FIROZPUR
Dainik Bhaskar,Bathinda edition,PB,Mansa,2013,H1,Hindi,Dailies,703.0,PUNJAB,MANSA
Dainik Bhaskar,Bathinda edition,PB,Mansa,2013,H2,Hindi,Dailies,650.0,PUNJAB,MANSA
Dainik Bhaskar,Bathinda edition,PB,Mansa,2014,H1,Hindi,Dailies,573.0,PUNJAB,MANSA
Dainik Bhaskar,Bathinda edition,PB,Mansa,2014,H2,Hindi,Dailies,543.0,PUNJAB,MANSA
Dainik Bhaskar,Bathinda edition,PB,Mansa,2015,H1,Hindi,Dailies,577.0,PUNJAB,MANSA
Dainik Bhaskar,Bathinda edition,PB,Moga,2013,H1,Hindi,Dailies,4096.0,PUNJAB,MOGA
Dainik Bhaskar,Bathinda edition,PB,Moga,2013,H2,Hindi,Dailies,4268.0,PUNJAB,MOGA
Dainik Bhaskar,Bathinda edition,PB,Moga,2014,H1,Hindi,Dailies,3268.0,PUNJAB,MOGA
Dainik Bhaskar,Bathinda edition,PB,Moga,2014,H2,Hindi,Dailies,3152.0,PUNJAB,MOGA
Dainik Bhaskar,Bathinda edition,PB,Moga,2015,H1,Hindi,Dailies,3266.0,PUNJAB,MOGA
Dainik Bhaskar,Bathinda edition,PB,Muktsar,2013,H1,Hindi,Dailies,1068.0,PUNJAB,MUKTSAR
Dainik Bhaskar,Bathinda edition,PB,Muktsar,2013,H2,Hindi,Dailies,1040.0,PUNJAB,MUKTSAR
Dainik Bhaskar,Bathinda edition,PB,Muktsar,2014,H1,Hindi,Dailies,937.0,PUNJAB,MUKTSAR
Dainik Bhaskar,Bathinda edition,PB,Muktsar,2014,H2,Hindi,Dailies,937.0,PUNJAB,MUKTSAR
Dainik Bhaskar,Bathinda edition,PB,Muktsar,2015,H1,Hindi,Dailies,858.0,PUNJAB,MUKTSAR
Dainik Bhaskar,Bathinda edition,PB,Sangrur,2013,H1,Hindi,Dailies,1936.0,PUNJAB,SANGRUR
Dainik Bhaskar,Bathinda edition,PB,Sangrur,2013,H2,Hindi,Dailies,1852.0,PUNJAB,SANGRUR
Dainik Bhaskar,Bathinda edition,PB,Sangrur,2014,H1,Hindi,Dailies,1703.0,PUNJAB,SANGRUR
Dainik Bhaskar,Bathinda edition,PB,Sangrur,2014,H2,Hindi,Dailies,1784.0,PUNJAB,SANGRUR
Dainik Bhaskar,Bathinda edition,PB,Sangrur,2015,H1,Hindi,Dailies,1659.0,PUNJAB,SANGRUR
Dainik Bhaskar,Bhilwara edition,RJ,Bhilwara,2013,H1,Hindi,Dailies,30853.0,RAJASTHAN,BHILWARA
Dainik Bhaskar,Bhilwara edition,RJ,Bhilwara,2013,H2,Hindi,Dailies,32156.0,RAJASTHAN,BHILWARA
Dainik Bhaskar,Bhilwara edition,RJ,Bhilwara,2014,H1,Hindi,Dailies,31850.0,RAJASTHAN,BHILWARA
Dainik Bhaskar,Bhilwara edition,RJ,Bhilwara,2014,H2,Hindi,Dailies,32856.0,RAJASTHAN,BHILWARA
Dainik Bhaskar,Bhilwara edition,RJ,Bhilwara,2015,H1,Hindi,Dailies,33536.0,RAJASTHAN,BHILWARA
Dainik Bhaskar,Bhilwara edition,RJ,Chittaurgarh,2013,H1,Hindi,Dailies,18229.0,RAJASTHAN,CHITTAURGARH
Dainik Bhaskar,Bhilwara edition,RJ,Chittaurgarh,2013,H2,Hindi,Dailies,19462.0,RAJASTHAN,CHITTAURGARH
Dainik Bhaskar,Bhilwara edition,RJ,Chittaurgarh,2014,H1,Hindi,Dailies,19934.0,RAJASTHAN,CHITTAURGARH
Dainik Bhaskar,Bhilwara edition,RJ,Chittaurgarh,2014,H2,Hindi,Dailies,19382.0,RAJASTHAN,CHITTAURGARH
Dainik Bhaskar,Bhilwara edition,RJ,Chittaurgarh,2015,H1,Hindi,Dailies,20402.0,RAJASTHAN,CHITTAURGARH
Dainik Bhaskar,Bhopal edition,MP,Ashoknagar,2013,H1,Hindi,Dailies,3146.0,MADHYA PRADESH,ASHOKNAGAR
Dainik Bhaskar,Bhopal edition,MP,Ashoknagar,2013,H2,Hindi,Dailies,3453.0,MADHYA PRADESH,ASHOKNAGAR
Dainik Bhaskar,Bhopal edition,MP,Ashoknagar,2014,H1,Hindi,Dailies,3094.0,MADHYA PRADESH,ASHOKNAGAR
Dainik Bhaskar,Bhopal edition,MP,Ashoknagar,2014,H2,Hindi,Dailies,3087.0,MADHYA PRADESH,ASHOKNAGAR
Dainik Bhaskar,Bhopal edition,MP,Ashoknagar,2015,H1,Hindi,Dailies,2882.0,MADHYA PRADESH,ASHOKNAGAR
Dainik Bhaskar,Bhopal edition,MP,Betul,2013,H1,Hindi,Dailies,22347.0,MADHYA PRADESH,BETUL
Dainik Bhaskar,Bhopal edition,MP,Betul,2013,H2,Hindi,Dailies,23851.0,MADHYA PRADESH,BETUL
Dainik Bhaskar,Bhopal edition,MP,Betul,2014,H1,Hindi,Dailies,22696.0,MADHYA PRADESH,BETUL
Dainik Bhaskar,Bhopal edition,MP,Betul,2014,H2,Hindi,Dailies,22619.0,MADHYA PRADESH,BETUL
Dainik Bhaskar,Bhopal edition,MP,Betul,2015,H1,Hindi,Dailies,22224.0,MADHYA PRADESH,BETUL
Dainik Bhaskar,Bhopal edition,MP,Bhopal,2013,H1,Hindi,Dailies,173538.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bhopal edition,MP,Bhopal,2013,H2,Hindi,Dailies,180682.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bhopal edition,MP,Bhopal,2014,H1,Hindi,Dailies,181264.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bhopal edition,MP,Bhopal,2014,H2,Hindi,Dailies,184124.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bhopal edition,MP,Bhopal,2015,H1,Hindi,Dailies,184553.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bhopal edition,MP,Guna,2013,H1,Hindi,Dailies,11194.0,MADHYA PRADESH,GUNA
Dainik Bhaskar,Bhopal edition,MP,Guna,2013,H2,Hindi,Dailies,12202.0,MADHYA PRADESH,GUNA
Dainik Bhaskar,Bhopal edition,MP,Guna,2014,H1,Hindi,Dailies,11416.0,MADHYA PRADESH,GUNA
Dainik Bhaskar,Bhopal edition,MP,Guna,2014,H2,Hindi,Dailies,11860.0,MADHYA PRADESH,GUNA
Dainik Bhaskar,Bhopal edition,MP,Guna,2015,H1,Hindi,Dailies,12013.0,MADHYA PRADESH,GUNA
Dainik Bhaskar,Bhopal edition,MP,Harda,2013,H1,Hindi,Dailies,7331.0,MADHYA PRADESH,HARDA
Dainik Bhaskar,Bhopal edition,MP,Harda,2013,H2,Hindi,Dailies,7489.0,MADHYA PRADESH,HARDA
Dainik Bhaskar,Bhopal edition,MP,Harda,2014,H1,Hindi,Dailies,7310.0,MADHYA PRADESH,HARDA
Dainik Bhaskar,Bhopal edition,MP,Harda,2014,H2,Hindi,Dailies,7236.0,MADHYA PRADESH,HARDA
Dainik Bhaskar,Bhopal edition,MP,Harda,2015,H1,Hindi,Dailies,7173.0,MADHYA PRADESH,HARDA
Dainik Bhaskar,Bhopal edition,MP,Hoshangabad,2013,H1,Hindi,Dailies,27848.0,MADHYA PRADESH,HOSHANGABAD
Dainik Bhaskar,Bhopal edition,MP,Hoshangabad,2013,H2,Hindi,Dailies,30921.0,MADHYA PRADESH,HOSHANGABAD
Dainik Bhaskar,Bhopal edition,MP,Hoshangabad,2014,H1,Hindi,Dailies,29615.0,MADHYA PRADESH,HOSHANGABAD
Dainik Bhaskar,Bhopal edition,MP,Hoshangabad,2014,H2,Hindi,Dailies,29398.0,MADHYA PRADESH,HOSHANGABAD
Dainik Bhaskar,Bhopal edition,MP,Hoshangabad,2015,H1,Hindi,Dailies,29433.0,MADHYA PRADESH,HOSHANGABAD
Dainik Bhaskar,Bhopal edition,MP,Raisen,2013,H1,Hindi,Dailies,6000.0,MADHYA PRADESH,RAISEN
Dainik Bhaskar,Bhopal edition,MP,Raisen,2013,H2,Hindi,Dailies,6932.0,MADHYA PRADESH,RAISEN
Dainik Bhaskar,Bhopal edition,MP,Raisen,2014,H1,Hindi,Dailies,6230.0,MADHYA PRADESH,RAISEN
Dainik Bhaskar,Bhopal edition,MP,Raisen,2014,H2,Hindi,Dailies,6039.0,MADHYA PRADESH,RAISEN
Dainik Bhaskar,Bhopal edition,MP,Raisen,2015,H1,Hindi,Dailies,5821.0,MADHYA PRADESH,RAISEN
Dainik Bhaskar,Bhopal edition,MP,Rajgarh,2013,H1,Hindi,Dailies,8018.0,MADHYA PRADESH,RAJGARH
Dainik Bhaskar,Bhopal edition,MP,Rajgarh,2013,H2,Hindi,Dailies,7499.0,MADHYA PRADESH,RAJGARH
Dainik Bhaskar,Bhopal edition,MP,Rajgarh,2014,H1,Hindi,Dailies,8303.0,MADHYA PRADESH,RAJGARH
Dainik Bhaskar,Bhopal edition,MP,Rajgarh,2014,H2,Hindi,Dailies,7658.0,MADHYA PRADESH,RAJGARH
Dainik Bhaskar,Bhopal edition,MP,Rajgarh,2015,H1,Hindi,Dailies,6708.0,MADHYA PRADESH,RAJGARH
Dainik Bhaskar,Bhopal edition,MP,Sehore,2013,H1,Hindi,Dailies,10312.0,MADHYA PRADESH,SEHORE
Dainik Bhaskar,Bhopal edition,MP,Sehore,2013,H2,Hindi,Dailies,11270.0,MADHYA PRADESH,SEHORE
Dainik Bhaskar,Bhopal edition,MP,Sehore,2014,H1,Hindi,Dailies,10320.0,MADHYA PRADESH,SEHORE
Dainik Bhaskar,Bhopal edition,MP,Sehore,2014,H2,Hindi,Dailies,9868.0,MADHYA PRADESH,SEHORE
Dainik Bhaskar,Bhopal edition,MP,Sehore,2015,H1,Hindi,Dailies,8733.0,MADHYA PRADESH,SEHORE
Dainik Bhaskar,Bhopal edition,MP,Vidisha,2013,H1,Hindi,Dailies,14729.0,MADHYA PRADESH,VIDISHA
Dainik Bhaskar,Bhopal edition,MP,Vidisha,2013,H2,Hindi,Dailies,14959.0,MADHYA PRADESH,VIDISHA
Dainik Bhaskar,Bhopal edition,MP,Vidisha,2014,H1,Hindi,Dailies,13431.0,MADHYA PRADESH,VIDISHA
Dainik Bhaskar,Bhopal edition,MP,Vidisha,2014,H2,Hindi,Dailies,14108.0,MADHYA PRADESH,VIDISHA
Dainik Bhaskar,Bhopal edition,MP,Vidisha,2015,H1,Hindi,Dailies,12559.0,MADHYA PRADESH,VIDISHA
Dainik Bhaskar,Bikaner edition,RJ,Bikaner,2013,H1,Hindi,Dailies,44198.0,RAJASTHAN,BIKANER
Dainik Bhaskar,Bikaner edition,RJ,Bikaner,2013,H2,Hindi,Dailies,45226.0,RAJASTHAN,BIKANER
Dainik Bhaskar,Bikaner edition,RJ,Bikaner,2014,H1,Hindi,Dailies,46738.0,RAJASTHAN,BIKANER
Dainik Bhaskar,Bikaner edition,RJ,Bikaner,2014,H2,Hindi,Dailies,47031.0,RAJASTHAN,BIKANER
Dainik Bhaskar,Bikaner edition,RJ,Bikaner,2015,H1,Hindi,Dailies,47594.0,RAJASTHAN,BIKANER
Dainik Bhaskar,Bilaspur edition,CT,Bilaspur,2013,H1,Hindi,Dailies,37840.0,CHHATTISGARH,BILASPUR
Dainik Bhaskar,Bilaspur edition,CT,Bilaspur,2013,H2,Hindi,Dailies,39380.0,CHHATTISGARH,BILASPUR
Dainik Bhaskar,Bilaspur edition,CT,Bilaspur,2014,H1,Hindi,Dailies,39417.0,CHHATTISGARH,BILASPUR
Dainik Bhaskar,Bilaspur edition,CT,Bilaspur,2014,H2,Hindi,Dailies,41903.0,CHHATTISGARH,BILASPUR
Dainik Bhaskar,Bilaspur edition,CT,Bilaspur,2015,H1,Hindi,Dailies,42038.0,CHHATTISGARH,BILASPUR
Dainik Bhaskar,Bilaspur edition,CT,Janjgir-champa,2013,H1,Hindi,Dailies,6737.0,CHHATTISGARH,JANJGIR-CHAMPA
Dainik Bhaskar,Bilaspur edition,CT,Janjgir-champa,2013,H2,Hindi,Dailies,6683.0,CHHATTISGARH,JANJGIR-CHAMPA
Dainik Bhaskar,Bilaspur edition,CT,Janjgir-champa,2014,H1,Hindi,Dailies,6254.0,CHHATTISGARH,JANJGIR-CHAMPA
Dainik Bhaskar,Bilaspur edition,CT,Janjgir-champa,2014,H2,Hindi,Dailies,6778.0,CHHATTISGARH,JANJGIR-CHAMPA
Dainik Bhaskar,Bilaspur edition,CT,Janjgir-champa,2015,H1,Hindi,Dailies,6998.0,CHHATTISGARH,JANJGIR-CHAMPA
Dainik Bhaskar,Bilaspur edition,CT,Jashpur,2013,H1,Hindi,Dailies,4435.0,CHHATTISGARH,JASHPUR
Dainik Bhaskar,Bilaspur edition,CT,Jashpur,2013,H2,Hindi,Dailies,4572.0,CHHATTISGARH,JASHPUR
Dainik Bhaskar,Bilaspur edition,CT,Jashpur,2014,H1,Hindi,Dailies,4823.0,CHHATTISGARH,JASHPUR
Dainik Bhaskar,Bilaspur edition,CT,Jashpur,2014,H2,Hindi,Dailies,4852.0,CHHATTISGARH,JASHPUR
Dainik Bhaskar,Bilaspur edition,CT,Jashpur,2015,H1,Hindi,Dailies,4965.0,CHHATTISGARH,JASHPUR
Dainik Bhaskar,Bilaspur edition,CT,Korba,2013,H1,Hindi,Dailies,12531.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Korba,2013,H2,Hindi,Dailies,12970.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Korba,2014,H1,Hindi,Dailies,13104.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Korba,2014,H2,Hindi,Dailies,13023.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Korba,2015,H1,Hindi,Dailies,13248.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Koriya,2013,H1,Hindi,Dailies,4223.0,CHHATTISGARH,KORIYA
Dainik Bhaskar,Bilaspur edition,CT,Koriya,2013,H2,Hindi,Dailies,4358.0,CHHATTISGARH,KORIYA
Dainik Bhaskar,Bilaspur edition,CT,Koriya,2014,H1,Hindi,Dailies,4147.0,CHHATTISGARH,KORBA
Dainik Bhaskar,Bilaspur edition,CT,Koriya,2014,H2,Hindi,Dailies,4433.0,CHHATTISGARH,KORIYA
Dainik Bhaskar,Bilaspur edition,CT,Koriya,2015,H1,Hindi,Dailies,4596.0,CHHATTISGARH,KORIYA
Dainik Bhaskar,Bilaspur edition,CT,Raigarh,2013,H1,Hindi,Dailies,10491.0,CHHATTISGARH,RAIGARH
Dainik Bhaskar,Bilaspur edition,CT,Raigarh,2013,H2,Hindi,Dailies,10877.0,CHHATTISGARH,RAIGARH
Dainik Bhaskar,Bilaspur edition,CT,Raigarh,2014,H1,Hindi,Dailies,11350.0,CHHATTISGARH,RAIGARH
Dainik Bhaskar,Bilaspur edition,CT,Raigarh,2014,H2,Hindi,Dailies,11592.0,CHHATTISGARH,RAIGARH
Dainik Bhaskar,Bilaspur edition,CT,Raigarh,2015,H1,Hindi,Dailies,11214.0,CHHATTISGARH,RAIGARH
Dainik Bhaskar,Bilaspur edition,CT,Surguja,2013,H1,Hindi,Dailies,8598.0,CHHATTISGARH,SURGUJA
Dainik Bhaskar,Bilaspur edition,CT,Surguja,2013,H2,Hindi,Dailies,8842.0,CHHATTISGARH,SURGUJA
Dainik Bhaskar,Bilaspur edition,CT,Surguja,2014,H1,Hindi,Dailies,8037.0,CHHATTISGARH,SURGUJA
Dainik Bhaskar,Bilaspur edition,CT,Surguja,2014,H2,Hindi,Dailies,8175.0,CHHATTISGARH,SURGUJA
Dainik Bhaskar,Bilaspur edition,CT,Surguja,2015,H1,Hindi,Dailies,8340.0,CHHATTISGARH,SURGUJA
Dainik Bhaskar,Bilaspur edition,MP,Other Districts,2013,H1,Hindi,Dailies,341.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bilaspur edition,MP,Other Districts,2013,H2,Hindi,Dailies,285.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bilaspur edition,MP,Other Districts,2014,H1,Hindi,Dailies,387.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bilaspur edition,MP,Other Districts,2014,H2,Hindi,Dailies,277.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bilaspur edition,MP,Other Districts,2015,H1,Hindi,Dailies,368.0,MADHYA PRADESH,BHOPAL
Dainik Bhaskar,Bilaspur edition,OR,Jharsuguda,2013,H1,Hindi,Dailies,400.0,ORISSA,JHARSUGUDA
Dainik Bhaskar,Bilaspur edition,OR,Jharsuguda,2013,H2,Hindi,Dailies,410.0,ORISSA,JHARSUGUDA
Dainik Bhaskar,Bilaspur edition,OR,Jharsuguda,2014,H1,Hindi,Dailies,410.0,ORISSA,JHARSUGUDA
Dainik Bhaskar,Bilaspur edition,OR,Jharsuguda,2014,H2,Hindi,Dailies,255.0,ORISSA,JHARSUGUDA
Dainik Bhaskar,Bilaspur edition,OR,Jharsuguda,2015,H1,Hindi,Dailies,255.0,ORISSA,JHARSUGUDA
Dainik Bhaskar,Chandigarh edition,CH,Chandigarh,2013,H1,Hindi,Dailies,50813.0,CHANDIGARH,CHANDIGARH
Dainik Bhaskar,Chandigarh edition,CH,Chandigarh,2013,H2,Hindi,Dailies,52425.0,CHANDIGARH,CHANDIGARH
Dainik Bhaskar,Chandigarh edition,CH,Chandigarh,2014,H1,Hindi,Dailies,52295.0,CHANDIGARH,CHANDIGARH
Dainik Bhaskar,Chandigarh edition,CH,Chandigarh,2014,H2,Hindi,Dailies,54277.0,CHANDIGARH,CHANDIGARH
Dainik Bhaskar,Chandigarh edition,CH,Chandigarh,2015,H1,Hindi,Dailies,53194.0,CHANDIGARH,CHANDIGARH
Dainik Bhaskar,Chandigarh edition,HR,Ambala,2013,H1,Hindi,Dailies,18080.0,HARYANA,AMBALA
Dainik Bhaskar,Chandigarh edition,HR,Ambala,2013,H2,Hindi,Dailies,17969.0,HARYANA,AMBALA
Dainik Bhaskar,Chandigarh edition,HR,Ambala,2014,H1,Hindi,Dailies,17718.0,HARYANA,AMBALA
Dainik Bhaskar,Chandigarh edition,HR,Ambala,2014,H2,Hindi,Dailies,17725.0,HARYANA,AMBALA
Dainik Bhaskar,Chandigarh edition,HR,Ambala,2015,H1,Hindi,Dailies,17804.0,HARYANA,AMBALA
Dainik Bhaskar,Chandigarh edition,HR,Kaithal,2013,H1,Hindi,Dailies,6895.0,HARYANA,KAITHAL
Dainik Bhaskar,Chandigarh edition,HR,Kaithal,2013,H2,Hindi,Dailies,7050.0,HARYANA,KAITHAL
Dainik Bhaskar,Chandigarh edition,HR,Kaithal,2014,H1,Hindi,Dailies,7125.0,HARYANA,KAITHAL
Dainik Bhaskar,Chandigarh edition,HR,Kaithal,2014,H2,Hindi,Dailies,7688.0,HARYANA,KAITHAL
Dainik Bhaskar,Chandigarh edition,HR,Kaithal,2015,H1,Hindi,Dailies,7138.0,HARYANA,KAITHAL
Dainik Bhaskar,Chandigarh edition,HR,Kurukshetra,2013,H1,Hindi,Dailies,8465.0,HARYANA,KURUKSHETRA
Dainik Bhaskar,Chandigarh edition,HR,Kurukshetra,2013,H2,Hindi,Dailies,8684.0,HARYANA,KURUKSHETRA
Dainik Bhaskar,Chandigarh edition,HR,Kurukshetra,2014,H1,Hindi,Dailies,8155.0,HARYANA,KURUKSHETRA
Dainik Bhaskar,Chandigarh edition,HR,Kurukshetra,2014,H2,Hindi,Dailies,7607.0,HARYANA,KURUKSHETRA
Dainik Bhaskar,Chandigarh edition,HR,Kurukshetra,2015,H1,Hindi,Dailies,7587.0,HARYANA,KURUKSHETRA
Dainik Bhaskar,Chandigarh edition,HR,Panchkula,2013,H1,Hindi,Dailies,22040.0,HARYANA,PANCHKULA
Dainik Bhaskar,Chandigarh edition,HR,Panchkula,2013,H2,Hindi,Dailies,22115.0,HARYANA,PANCHKULA
Dainik Bhaskar,Chandigarh edition,HR,Panchkula,2014,H1,Hindi,Dailies,27789.0,HARYANA,PANCHKULA
Dainik Bhaskar,Chandigarh edition,HR,Panchkula,2014,H2,Hindi,Dailies,29200.0,HARYANA,PANCHKULA
Dainik Bhaskar,Chandigarh edition,HR,Panchkula,2015,H1,Hindi,Dailies,28759.0,HARYANA,PANCHKULA
Dainik Bhaskar,Chandigarh edition,HR,Yamunanagar,2013,H1,Hindi,Dailies,14342.0,HARYANA,YAMUNANAGAR
Dainik Bhaskar,Chandigarh edition,HR,Yamunanagar,2013,H2,Hindi,Dailies,13997.0,HARYANA,YAMUNANAGAR
Dainik Bhaskar,Chandigarh edition,HR,Yamunanagar,2014,H1,Hindi,Dailies,15336.0,HARYANA,YAMUNANAGAR
Dainik Bhaskar,Chandigarh edition,HR,Yamunanagar,2014,H2,Hindi,Dailies,13953.0,HARYANA,YAMUNANAGAR
Dainik Bhaskar,Chandigarh edition,HR,Yamunanagar,2015,H1,Hindi,Dailies,13531.0,HARYANA,YAMUNANAGAR
Dainik Bhaskar,Chandigarh edition,PB,Fatehgarh Sahib,2013,H1,Hindi,Dailies,1672.0,PUNJAB,FATEHGARH SAHIB
Dainik Bhaskar,Chandigarh edition,PB,Fatehgarh Sahib,2013,H2,Hindi,Dailies,1472.0,PUNJAB,FATEHGARH SAHIB
Dainik Bhaskar,Chandigarh edition,PB,Fatehgarh Sahib,2014,H1,Hindi,Dailies,1307.0,PUNJAB,FATEHGARH SAHIB
Dainik Bhaskar,Chandigarh edition,PB,Fatehgarh Sahib,2014,H2,Hindi,Dailies,979.0,PUNJAB,FATEHGARH SAHIB
Dainik Bhaskar,Chandigarh edition,PB,Fatehgarh Sahib,2015,H1,Hindi,Dailies,1023.0,PUNJAB,FATEHGARH SAHIB
Dainik Bhaskar,Chandigarh edition,PB,Mohali,2013,H1,Hindi,Dailies,20146.0,PUNJAB,MOHALI
Dainik Bhaskar,Chandigarh edition,PB,Mohali,2013,H2,Hindi,Dailies,21079.0,PUNJAB,MOHALI
Dainik Bhaskar,Chandigarh edition,PB,Mohali,2014,H1,Hindi,Dailies,21965.0,PUNJAB,MOHALI
Dainik Bhaskar,Chandigarh edition,PB,Mohali,2014,H2,Hindi,Dailies,22522.0,PUNJAB,MOHALI
Dainik Bhaskar,Chandigarh edition,PB,Mohali,2015,H1,Hindi,Dailies,22697.0,PUNJAB,MOHALI
Dainik Bhaskar,Chandigarh edition,PB,Patiala,2013,H1,Hindi,Dailies,15652.0,PUNJAB,PATIALA
Dainik Bhaskar,Chandigarh edition,PB,Patiala,2013,H2,Hindi,Dailies,15222.0,PUNJAB,PATIALA
Dainik Bhaskar,Chandigarh edition,PB,Patiala,2014,H1,Hindi,Dailies,12220.0,PUNJAB,PATIALA
Dainik Bhaskar,Chandigarh edition,PB,Patiala,2014,H2,Hindi,Dailies,11364.0,PUNJAB,PATIALA
Dainik Bhaskar,Chandigarh edition,PB,Patiala,2015,H1,Hindi,Dailies,11373.0,PUNJAB,PATIALA
